"","pmid","variable_name","variable","value","annotators","var_freq","precision"
"9558","31617930","AGE AT SYMPTOMATIC ONSET OF ALZHEIMER DISEASE","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9559","31617930","YEARS OF EDUCATION","ASCERTAINMENT_SOURCE",NA,10,3,0.3
"9560","31617930","HISTORY OF CARDIOVASCULAR DISEASE","ASCERTAINMENT_SOURCE",NA,10,5,0.5
"9561","31617930","ACTIVE DEPRESSION WITHIN 2 YEARS","ASCERTAINMENT_SOURCE",NA,10,4,0.4
"9562","31617930","UNHEALTHY ALCOHOL USE","ASCERTAINMENT_SOURCE",NA,10,4,0.4
"9563","31617930","RETROSPECTIVE DETERMINATION OF AGE AT SYMPTOMATIC ONSET","ASCERTAINMENT_SOURCE",NA,10,2,0.2
"9564","31617930","ETHNICITY/RACE","ASCERTAINMENT_SOURCE",NA,10,4,0.4
"9565","31617930","PATERNAL OR MATERNAL HISTORY OF DEMENTIA","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9566","31617930","PARENTAL HISTORY OF EARLY-ONSET DEMENTIA","ASCERTAINMENT_SOURCE",NA,10,4,0.4
"9567","29574441","EC THICKNESS","ASCERTAINMENT_SOURCE","MRI",10,1,0.1
"9568","29574441","BMI","ASCERTAINMENT_SOURCE","PHYSICAL MEASUREMENTS",10,1,0.1
"9569","29574441","SEX","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,1,0.1
"9570","37203319","DEMENTIA","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS",10,3,0.3
"9571","37203319","HEART FAILURE","ASCERTAINMENT_SOURCE","CARDIAC TESTS",10,1,0.1
"9572","37203319","PRIOR STROKE","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,3,0.3
"9573","37203319","CHARLSON INDEX","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,7,0.7
"9574","37203319","WAVE 2","ASCERTAINMENT_SOURCE","STUDY RECORDS",10,1,0.1
"9575","37203319","WAVE 4","ASCERTAINMENT_SOURCE","STUDY RECORDS",10,1,0.1
"9576","37203319","GLUCOCORTICOID TREATMENT","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,5,0.5
"9577","30180830","GRIP STRENGTH","ASCERTAINMENT_SOURCE","IN-PERSON ASSESSMENT",10,1,0.1
"9578","30180830","FORCED EXPIRATORY VOLUME IN 1 S","ASCERTAINMENT_SOURCE","MICROSPIROMETER",10,1,0.1
"9579","30180830","WALKING SPEED OVER 6 M","ASCERTAINMENT_SOURCE","IN-PERSON ASSESSMENT",10,1,0.1
"9580","30180830","DEATH","ASCERTAINMENT_SOURCE","DEATH CERTIFICATES, RECORDS",10,1,0.1
"9581","30180830","DEMENTIA","ASCERTAINMENT_SOURCE","DEATH CERTIFICATES, ELECTRONIC RECORDS, CLINICAL REVIEWS",10,1,0.1
"9582","30180830","APOE Ε4 STATUS","ASCERTAINMENT_SOURCE","GENOMIC DNA TESTING",10,3,0.3
"9583","30180830","HYPERTENSION","ASCERTAINMENT_SOURCE","SELF-REPORTED AND MEDICAL RECORDS",10,1,0.1
"9584","30180830","DIABETES","ASCERTAINMENT_SOURCE","MEDICAL RECORDS AND SELF-REPORTING",10,1,0.1
"9585","36699985","SEVERITY OF CLINICAL DEMENTIA RATING","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS",10,2,0.2
"9586","36699985","FEEDING","ASCERTAINMENT_SOURCE","CLINICAL RECORDS",10,1,0.1
"9587","36699985","HYPNOTICS","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,1,0.1
"9588","36699985","MOBILITY","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS",10,2,0.2
"9589","36699985","GETTING LOST","ASCERTAINMENT_SOURCE","CAREGIVER REPORTS",10,2,0.2
"9590","36699985","MOOD SYMPTOMS","ASCERTAINMENT_SOURCE","PATIENT SELF-REPORTS OR CAREGIVER OBSERVATIONS",10,1,0.1
"9591","36699985","BEHAVIORAL AND PSYCHOLOGICAL SYMPTOMS","ASCERTAINMENT_SOURCE","CLINICAL OBSERVATIONS",10,2,0.2
"9592","36699985","CARE NEED COMBINATIONS","ASCERTAINMENT_SOURCE","DATA MINING TECHNIQUES",10,1,0.1
"9593","34176293","DEMENTIA","ASCERTAINMENT_SOURCE","COGNITIVE ASSESSMENTS AND MEDICAL RECORDS",10,1,0.1
"9594","34176293","COGNITIVE DECLINE","ASCERTAINMENT_SOURCE","STANDARDIZED COGNITIVE BATTERY",10,2,0.2
"9595","34176293","GLOBAL COGNITION","ASCERTAINMENT_SOURCE","STANDARDIZED COGNITIVE ASSESSMENTS",10,2,0.2
"9596","34176293","DELAYED EPISODIC MEMORY","ASCERTAINMENT_SOURCE","COGNITIVE TESTING",10,1,0.1
"9597","34176293","VERBAL FLUENCY","ASCERTAINMENT_SOURCE","COGNITIVE ASSESSMENTS",10,2,0.2
"9598","34176293","PROCESSING SPEED AND ATTENTION","ASCERTAINMENT_SOURCE","COGNITIVE TESTING",10,1,0.1
"9599","37711969","SHORT-TERM BLOOD PRESSURE VARIABILITY","ASCERTAINMENT_SOURCE","AMBULATORY BP MONITOR",10,1,0.1
"9600","37711969","MID-TERM BLOOD PRESSURE VARIABILITY","ASCERTAINMENT_SOURCE","AMBULATORY BP MONITOR",10,1,0.1
"9601","37711969","CIRCADIAN BLOOD PRESSURE PATTERNS","ASCERTAINMENT_SOURCE","HOME-BASED BP MONITOR",10,1,0.1
"9602","37711969","VASCULAR STIFFNESS","ASCERTAINMENT_SOURCE","PULSE WAVE ANALYSIS",10,2,0.2
"9603","35897033","T2DM","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,1,0.1
"9604","35897033","COGNITIVE PERFORMANCE","ASCERTAINMENT_SOURCE","COGNITIVE TESTS",10,1,0.1
"9605","35897033","GCS(Z)","ASCERTAINMENT_SOURCE","COGNITIVE TEST SCORES",10,1,0.1
"9606","35897033","PHQ-9","ASCERTAINMENT_SOURCE","PATIENT RESPONSES",10,1,0.1
"9607","35897033","MMSE","ASCERTAINMENT_SOURCE","COGNITIVE ASSESSMENTS",10,1,0.1
"9608","35897033","SEMANTIC VERBAL FLUENCY TEST","ASCERTAINMENT_SOURCE","COGNITIVE ASSESSMENTS",10,1,0.1
"9609","35897033","TRAIL MAKING TEST A/B","ASCERTAINMENT_SOURCE","COGNITIVE ASSESSMENTS",10,1,0.1
"9610","35897033","WORD MEMORY TESTS","ASCERTAINMENT_SOURCE","COGNITIVE ASSESSMENTS",10,1,0.1
"9611","35533660","SUBJECTIVE COGNITIVE DECLINE","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,1,0.1
"9612","35533660","SCD-RELATED WORRY","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,1,0.1
"9613","35533660","PHYSICAL ACTIVITY","ASCERTAINMENT_SOURCE","SELF-REPORTED OR WEARABLE DEVICES",10,1,0.1
"9614","35533660","VISION PROBLEMS","ASCERTAINMENT_SOURCE","EYE CLINICS OR SELF-REPORTS",10,1,0.1
"9615","35533660","MINORITY STRESS VARIABLES","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,1,0.1
"9616","35533660","PERCEIVED SOCIAL STATUS","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,2,0.2
"9617","35533660","PERSONALITY TRAITS","ASCERTAINMENT_SOURCE","SELF-REPORTED OR PSYCHOLOGICAL ASSESSMENTS",10,1,0.1
"9618","35533660","SEXUALITY","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,3,0.3
"9619","35533660","ETHNICITY","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,1,0.1
"9620","38443972","HYPERCHOLESTEREMIA","ASCERTAINMENT_SOURCE","LABORATORY TESTS",10,1,0.1
"9621","38443972","UNTREATED DIABETES","ASCERTAINMENT_SOURCE","MEDICAL RECORDS AND INTERVIEWS",10,1,0.1
"9622","38443972","UNTREATED HYPERTENSION","ASCERTAINMENT_SOURCE","MEDICAL RECORDS AND INTERVIEWS",10,1,0.1
"9623","38443972","UNTREATED DYSLIPIDEMIA","ASCERTAINMENT_SOURCE","MEDICAL RECORDS AND INTERVIEWS",10,1,0.1
"9624","38443972","UNTREATED HYPERCHOLESTEREMIA","ASCERTAINMENT_SOURCE","MEDICAL RECORDS AND INTERVIEWS",10,1,0.1
"9625","37079031","COGNITIVE STATUS","ASCERTAINMENT_SOURCE","CLINICAL EVALUATIONS",10,1,0.1
"9626","37079031","RETINAL EXTERNAL LIMITING MEMBRANE","ASCERTAINMENT_SOURCE","DIAGNOSTIC IMAGING",10,1,0.1
"9627","37079031","MACULAR THICKNESS","ASCERTAINMENT_SOURCE","DIAGNOSTIC IMAGING",10,1,0.1
"9628","37079031","RETINAL NERVE FIBER LAYER","ASCERTAINMENT_SOURCE","DIAGNOSTIC IMAGING",10,1,0.1
"9629","37079031","MOTOR STATUS","ASCERTAINMENT_SOURCE","CLINICAL EVALUATIONS",10,1,0.1
"9630","36265125",NA,"ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9631","35102219","COGNITIVE STATUS","ASCERTAINMENT_SOURCE","COGNITIVE ASSESSMENTS",10,1,0.1
"9632","35102219","DEMENTIA","ASCERTAINMENT_SOURCE","CLINICAL EVALUATIONS",10,2,0.2
"9633","33839636","DELIRIUM","ASCERTAINMENT_SOURCE",NA,10,3,0.3
"9634","33839636","DIURETICS","ASCERTAINMENT_SOURCE",NA,10,3,0.3
"9635","33839636","BENZODIAZEPINES","ASCERTAINMENT_SOURCE",NA,10,2,0.2
"9636","33839636","URINARY INFECTIONS","ASCERTAINMENT_SOURCE",NA,10,3,0.3
"9637","33839636","RESPIRATORY INFECTIONS","ASCERTAINMENT_SOURCE",NA,10,3,0.3
"9638","33839636","SOCIODEMOGRAPHIC VARIABLES","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9639","33839636","INDEX OF COMORBIDITY","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9640","33839636","MEDICAL HISTORY","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9641","33839636","DISEASES OF INTEREST","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9642","33839636","NEUROLOGICAL DISEASES","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9643","33839636","ALZHEIMER'S DISEASE","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9644","33839636","DISEASES OF VAASCULAR ETIOLOGY","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9645","33839636","NEUROCOGNITIVE IMPAIRMENT","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9646","33839636","BLADDER CATHETER USE","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9647","33839636","COGNITIVE ASSESSMENT","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9648","33839636","FUNCTIONAL STATUS","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9649","33839636","SENSORY IMPAIRMENT","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9650","33839636","NEUROLOGICAL EXAMINATION","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9651","33839636","ANTICHOLINERGIC DRUGS","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9652","33839636","SEDATIVE HYPNOTICS","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9653","33839636","ANTIPSYCHOTIC DRUGS","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9654","33839636","URIINARY TRACT INFECTION","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9655","33839636","HYDROELECTROLYTIC DISORDERS","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9656","33839636","AGE-RELATED METABOLIC CHANGES","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9657","33839636","PRIMARY DIAGNOSIS","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9658","33839636","INFECTIONS DIAGNOSIS","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9659","33839636","NEUROLOGICAL ALTERATIONS","ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9660","33126696","DEPRESSION","ASCERTAINMENT_SOURCE","SELF-REPORTED OR CLINICAL DIAGNOSIS",10,1,0.1
"9661","33126696","TYPE 2 DIABETES MELLITUS","ASCERTAINMENT_SOURCE","MEDICAL RECORDS AND LABORATORY TESTS",10,2,0.2
"9662","36092174","WEIGHT","ASCERTAINMENT_SOURCE","MEASURED USING A CALIBRATED SCALE",10,1,0.1
"9663","36092174","HEIGHT","ASCERTAINMENT_SOURCE","MEASURED USING A STADIOMETER",10,1,0.1
"9664","36092174","PRESENCE OF COMORBIDITIES","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,3,0.3
"9665","36092174","FRACTURE CIRCUMSTANCES","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS",10,1,0.1
"9666","36092174","RISK OF PROXIMAL FEMORAL FRACTURE","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS AND IMAGING",10,1,0.1
"9667","33798213","HIGH BPV","ASCERTAINMENT_SOURCE","ELECTRONIC MEDICAL RECORD",10,1,0.1
"9668","33798213","HYPERTENSION","ASCERTAINMENT_SOURCE","PHYSICIAN-ASSIGNED DIAGNOSES",10,1,0.1
"9669","33798213","AGE","ASCERTAINMENT_SOURCE","PATIENT DEMOGRAPHICS",10,1,0.1
"9670","33798213","ANTIHYPERTENSIVE THERAPIES","ASCERTAINMENT_SOURCE","PRESCRIPTION RECORDS",10,1,0.1
"9671","33798213","DIABETES MELLITUS","ASCERTAINMENT_SOURCE","PHYSICIAN-ASSIGNED DIAGNOSES AND LABORATORY RESULTS",10,1,0.1
"9672","33798213","CHRONIC KIDNEY DISEASE","ASCERTAINMENT_SOURCE","PHYSICIAN-ASSIGNED DIAGNOSES AND LABORATORY RESULTS",10,1,0.1
"9673","33798213","DEPRESSION","ASCERTAINMENT_SOURCE","PHYSICIAN-ASSIGNED DIAGNOSES",10,1,0.1
"9674","33798213","CHRONIC OBSTRUCTIVE PULMONARY DISEASE","ASCERTAINMENT_SOURCE","PHYSICIAN-ASSIGNED DIAGNOSES",10,1,0.1
"9675","33798213","PARKINSON'S DISEASE","ASCERTAINMENT_SOURCE","PHYSICIAN-DIAGNOSED CONDITIONS",10,1,0.1
"9676","31444142","SBP","ASCERTAINMENT_SOURCE","MANUAL MEASUREMENTS",10,1,0.1
"9677","31444142","DBP","ASCERTAINMENT_SOURCE","MANUAL MEASUREMENTS",10,1,0.1
"9678","31444142","WMHV","ASCERTAINMENT_SOURCE","MRI SCANS",10,1,0.1
"9679","31444142","AMYLOID STATUS","ASCERTAINMENT_SOURCE","PET IMAGING",10,1,0.1
"9680","31444142","WHOLE BRAIN VOLUME","ASCERTAINMENT_SOURCE","MRI SCANS",10,1,0.1
"9681","31444142","HIPPOCAMPAL VOLUME","ASCERTAINMENT_SOURCE","MRI SCANS",10,1,0.1
"9682","33067992",NA,"ASCERTAINMENT_SOURCE",NA,10,1,0.1
"9683","33767305","MT","ASCERTAINMENT_SOURCE","LSFG MEASUREMENT",10,1,0.1
"9684","33767305","MV","ASCERTAINMENT_SOURCE","LSFG MEASUREMENT",10,1,0.1
"9685","33767305","CRAE","ASCERTAINMENT_SOURCE","LSFG MEASUREMENT",10,1,0.1
"9686","33767305","CRVE","ASCERTAINMENT_SOURCE","LSFG MEASUREMENT",10,1,0.1
"9687","33767305","SKEW","ASCERTAINMENT_SOURCE","LSFG MEASUREMENT",10,1,0.1
"9688","33767305","BOS","ASCERTAINMENT_SOURCE","LSFG MEASUREMENT",10,1,0.1
"9689","33767305","BOT","ASCERTAINMENT_SOURCE","LSFG MEASUREMENT",10,1,0.1
"9690","33767305","RR","ASCERTAINMENT_SOURCE","LSFG MEASUREMENT",10,1,0.1
"9691","33767305","FR","ASCERTAINMENT_SOURCE","LSFG MEASUREMENT",10,1,0.1
"9692","33767305","FAI","ASCERTAINMENT_SOURCE","LSFG MEASUREMENT",10,1,0.1
"9693","33767305","ATI","ASCERTAINMENT_SOURCE","LSFG MEASUREMENT",10,1,0.1
"9694","36389342","PACE","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS",10,2,0.2
"9695","36389342","RHYTHM","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS",10,2,0.2
"9696","36389342","VASCULAR DISEASE","ASCERTAINMENT_SOURCE","SELF-REPORTED AND MEDICAL RECORDS",10,1,0.1
"9697","36389342","GRAY MATTER VOLUME","ASCERTAINMENT_SOURCE","NEUROIMAGING",10,2,0.2
"9698","36389342","MILD COGNITIVE IMPAIRMENT","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS AND COGNITIVE TESTS",10,1,0.1
"9699","30368247","BODY MASS INDEX","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,1,0.1
"9700","30368247","TOTAL CHOLESTEROL","ASCERTAINMENT_SOURCE","LABORATORY TESTS",10,1,0.1
"9701","30368247","DEMENTIA","ASCERTAINMENT_SOURCE","COMBINATION OF DIAGNOSIS CODES AND MEDICATION PRESCRIPTIONS",10,1,0.1
"9702","37441712","EDUCATION","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,1,0.1
"9703","33655975","BODY MASS INDEX","ASCERTAINMENT_SOURCE","MEASURED DIRECTLY ON PARTICIPANTS",10,1,0.1
"9704","33655975","COGNITIVE FUNCTION","ASCERTAINMENT_SOURCE","COGNITIVE ASSESSMENT TOOLS",10,1,0.1
"9705","33655975","TOTAL FAT MASS","ASCERTAINMENT_SOURCE","DXA SCAN",10,4,0.4
"9706","33655975","TRUNK FAT MASS","ASCERTAINMENT_SOURCE","DXA TECHNOLOGY",10,1,0.1
"9707","33655975","FAT-FREE MASS","ASCERTAINMENT_SOURCE","DXA SCAN",10,2,0.2
"9708","37830725","CENTRAL FAT ACCUMULATION","ASCERTAINMENT_SOURCE","BODY IMAGING TECHNIQUES",10,1,0.1
"9709","37830725","HYPERGLYCEMIA","ASCERTAINMENT_SOURCE","BLOOD TESTS",10,1,0.1
"9710","37830725","DYSLIPIDEMIA","ASCERTAINMENT_SOURCE","BLOOD LIPID TESTS",10,1,0.1
"9711","37830725","BLOOD PRESSURE","ASCERTAINMENT_SOURCE","BLOOD PRESSURE MEASUREMENTS",10,1,0.1
"9712","37830725","QUALITY OF LIFE","ASCERTAINMENT_SOURCE","PATIENT-REPORTED OUTCOMES",10,1,0.1
"9713","37698858","ANTIHYPERTENSIVE USE","ASCERTAINMENT_SOURCE","SELF-REPORTED OR MEDICAL RECORDS",10,1,0.1
"9714","37698858","DEMENTIA","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS",10,2,0.2
"9715","38229871","DIABETES","ASCERTAINMENT_SOURCE","ELECTRONIC HEALTH RECORDS",10,2,0.2
"9716","31617930","APOEE4 STATUS","ASCERTAINMENT_SOURCE","GENETIC TESTING",10,1,0.1
"9717","31617930","YEARS OF EDUCATION","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,2,0.2
"9718","31617930","HISTORY OF CARDIOVASCULAR DISEASE","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,1,0.1
"9719","31617930","HYPERTENSION","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,1,0.1
"9720","31617930","HYPERCHOLESTEROLEMIA","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,1,0.1
"9721","31617930","DIABETES","ASCERTAINMENT_SOURCE","ELECTRONIC HEALTH RECORDS",10,1,0.1
"9722","31617930","ACTIVE DEPRESSION WITHIN 2 YEARS","ASCERTAINMENT_SOURCE","PSYCHIATRIC EVALUATIONS",10,1,0.1
"9723","31617930","TRAUMATIC BRAIN INJURY","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,1,0.1
"9724","31617930","TOBACCO USE","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,2,0.2
"9725","31617930","UNHEALTHY ALCOHOL USE","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,2,0.2
"9726","29574441","ALZHEIMER'S DISEASE","ASCERTAINMENT_SOURCE","CLINICAL EVALUATIONS AND NEUROIMAGING",10,1,0.1
"9727","29574441","BRAIN ATROPHY","ASCERTAINMENT_SOURCE","NEUROIMAGING STUDIES",10,1,0.1
"9728","29574441","LIFESTYLE","ASCERTAINMENT_SOURCE","SELF-REPORTED DATA",10,1,0.1
"9729","29574441","VASCULAR RISK","ASCERTAINMENT_SOURCE","MEDICAL ASSESSMENTS",10,1,0.1
"9730","29574441","COGNITION","ASCERTAINMENT_SOURCE","NEUROPSYCHOLOGICAL EVALUATIONS",10,1,0.1
"9731","37203319","WAVE 2","ASCERTAINMENT_SOURCE","EPIDEMIOLOGICAL REPORTS",10,1,0.1
"9732","37203319","WAVE 4","ASCERTAINMENT_SOURCE","EPIDEMIOLOGICAL REPORTS",10,1,0.1
"9733","30180830","FEV1","ASCERTAINMENT_SOURCE","MEASURED USING A MICROSPIROMETER",10,1,0.1
"9734","30180830","GRIP STRENGTH","ASCERTAINMENT_SOURCE","MEASURED USING A JAMAR HYDRAULIC HAND DYNAMOMETER",10,1,0.1
"9735","30180830","WALKING SPEED","ASCERTAINMENT_SOURCE","MEASURED BY WALKING A 6-METER DISTANCE",10,1,0.1
"9736","30180830","APOE Ε4 STATUS","ASCERTAINMENT_SOURCE","DETERMINED FROM BLOOD SAMPLES",10,1,0.1
"9737","34176293","BLOOD PRESSURE VARIABILITY","ASCERTAINMENT_SOURCE","CLINICAL MEASUREMENTS",10,1,0.1
"9738","34176293","GLOBAL COGNITION","ASCERTAINMENT_SOURCE","COGNITIVE ASSESSMENTS",10,1,0.1
"9739","34176293","DELAYED EPISODIC MEMORY","ASCERTAINMENT_SOURCE","COGNITIVE ASSESSMENTS",10,1,0.1
"9740","34176293","PROCESSING SPEED AND ATTENTION","ASCERTAINMENT_SOURCE","COGNITIVE ASSESSMENTS",10,1,0.1
"9741","37711969","ARTERIAL STIFFNESS","ASCERTAINMENT_SOURCE","PULSE WAVE ANALYSIS AND PWV MEASUREMENT",10,1,0.1
"9742","37711969","SLEEP BPV","ASCERTAINMENT_SOURCE","24-HOUR AMBULATORY BP MONITOR",10,1,0.1
"9743","37711969","DAY-TO-DAY BPV","ASCERTAINMENT_SOURCE","HOME-BASED BP MONITOR",10,1,0.1
"9744","37711969","MID-TERM BPV","ASCERTAINMENT_SOURCE","BP RECORDS",10,1,0.1
"9745","37711969","DIAGNOSED DEMENTIA","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,1,0.1
"9746","37711969","ANTIHYPERTENSIVE TREATMENT","ASCERTAINMENT_SOURCE","SELF-REPORT OR MEDICATION RECORDS",10,1,0.1
"9747","35897033","OBESITY","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,2,0.2
"9748","35897033","ALCOHOLISM","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,2,0.2
"9749","35897033","ETHNICITY","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,2,0.2
"9750","35897033","RISK OF HEART FAILURE","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS",10,1,0.1
"9751","35533660","SCD","ASCERTAINMENT_SOURCE","SELF-REPORTED QUESTIONNAIRES",10,1,0.1
"9752","35533660","SCD-RELATED WORRY","ASCERTAINMENT_SOURCE","SELF-REPORTED QUESTIONNAIRES",10,1,0.1
"9753","35533660","PHYSICAL ACTIVITY","ASCERTAINMENT_SOURCE","SELF-REPORTED ACTIVITY QUESTIONNAIRES",10,1,0.1
"9754","35533660","DEPRESSION","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS AND SELF-REPORTED QUESTIONNAIRES",10,1,0.1
"9755","35533660","VISION PROBLEMS","ASCERTAINMENT_SOURCE","OPHTHALMOLOGIC EXAMINATIONS AND MEDICAL RECORDS",10,1,0.1
"9756","35533660","MINORITY STRESS VARIABLES","ASCERTAINMENT_SOURCE","SELF-REPORTED QUESTIONNAIRES",10,1,0.1
"9757","35533660","SEXUAL ORIENTATION","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,2,0.2
"9758","35533660","RACE","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,2,0.2
"9759","35533660","PERSONALITY TRAITS","ASCERTAINMENT_SOURCE","SELF-REPORTED QUESTIONNAIRES",10,1,0.1
"9760","34872609","MINI MENTAL STATE EXAMINATION SCORES","ASCERTAINMENT_SOURCE","DIRECT ASSESSMENT TOOL",10,1,0.1
"9761","34872609","DIABETES","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,1,0.1
"9762","38443972","SEX","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,7,0.7
"9763","38443972","DEMENTIA","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENT OR MEDICAL RECORDS",10,1,0.1
"9764","38443972","DEPRESSED MOOD","ASCERTAINMENT_SOURCE","SELF-REPORTED OR VALIDATED SCALES",10,2,0.2
"9765","37079031","RETINAL EXTERNAL LIMITING MEMBRANE-BRUCH'S MEMBRANE COMPLEX THICKNESS","ASCERTAINMENT_SOURCE","OCT SCANS",10,1,0.1
"9766","37079031","TEMPORAL PERIPAPILLARY RETINAL NERVE FIBER LAYER THICKNESS","ASCERTAINMENT_SOURCE","OCT SCANS",10,1,0.1
"9767","37079031","MACULAR THICKNESS","ASCERTAINMENT_SOURCE","OCT SCANS",10,2,0.2
"9768","37079031","MOCA SCORES","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS",10,4,0.4
"9769","37079031","AGE","ASCERTAINMENT_SOURCE","SELF-REPORTED OR ADMINISTRATIVE RECORDS",10,3,0.3
"9770","37079031","SEX","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,3,0.3
"9771","37079031","EDUCATION","ASCERTAINMENT_SOURCE","SELF-REPORTED",10,1,0.1
"9772","37079031","MOTOR STATUS","ASCERTAINMENT_SOURCE","CLINICAL ASSESSMENTS",10,2,0.2
"9773","36265125","GASTROINTESTINAL DISEASE","ASCERTAINMENT_SOURCE","MEDICAL RECORDS AND ENDOSCOPIC FINDINGS",10,1,0.1
"9774","36265125","STROKE","ASCERTAINMENT_SOURCE","MEDICAL RECORDS AND NEUROIMAGING",10,1,0.1
"9775","36265125","HEMATOBILIARY DISEASE","ASCERTAINMENT_SOURCE","MEDICAL RECORDS AND IMAGING",10,1,0.1
"9776","36265125","CARDIOVASCULAR DISEASE","ASCERTAINMENT_SOURCE","MEDICAL RECORDS AND CARDIAC TESTS",10,1,0.1
"9777","36265125","DIABETES MELLITUS","ASCERTAINMENT_SOURCE","ELECTRONIC HEALTH RECORDS",10,7,0.7
"9778","36265125","KIDNEY DISEASE","ASCERTAINMENT_SOURCE","MEDICAL RECORDS AND LABORATORY TESTS",10,1,0.1
"9779","36265125","HYPERTENSION","ASCERTAINMENT_SOURCE","MEDICAL RECORDS AND BLOOD PRESSURE MONITORING",10,1,0.1
"9780","36265125","AUTOIMMUNE DISEASE","ASCERTAINMENT_SOURCE","AUTOIMMUNE DISEASE SPECIALISTS",10,1,0.1
"9781","36265125","CANCER","ASCERTAINMENT_SOURCE","ONCOLOGY REPORTS AND BIOPSY RESULTS",10,1,0.1
"9782","34611033","BMI","ASCERTAINMENT_SOURCE","DIRECT MEASUREMENTS",10,1,0.1
"9783","34611033","APOEE4","ASCERTAINMENT_SOURCE","GENETIC TESTING",10,1,0.1
"9784","34611033","GLUCOSE LEVEL","ASCERTAINMENT_SOURCE","LABORATORY TESTS",10,1,0.1
"9785","34611033","DEPRESSION","ASCERTAINMENT_SOURCE","PATIENT INTERVIEWS AND CLINICAL ASSESSMENTS",10,1,0.1
"9786","33126696","DEPRESSION","ASCERTAINMENT_SOURCE","MEDICAL RECORDS",10,1,0.1
